,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
170,3,10842.275169143315,"[3589.222317990425, 5921.809011886779, 1.895]",,"[1.275288526804846, 29.953096515362326, 0.0]","[0.0, 0.0, 0.0]",10842.275061709852,73.0,8442.0,"[0.0, 0.0, 0.0]",1.5116478502003223e-08
171,2,10842.3,"[3595.4016339629984, 5724.812769125274, 1.895]","[0.0, 0.0, 0.0]","[1.377059637349332, -32.066711464242054, 0.0]","[0.0, 0.0, 0.0]",,,,,
172,3,10842.328970416384,"[3591.9934280402153, 5962.62246362818, 1.895]",,"[2.225917013009355, 29.89418081720241, 0.0]","[0.0, 0.0, 0.0]",10842.328857387787,67.0,8488.0,"[0.0, 0.0, 0.0]",2.187540003694836e-08
173,2,10842.4,"[3595.5393038422435, 5721.606938255398, 1.895]","[0.0, 0.0, 0.0]","[1.376693600291272, -32.05818779219772, 0.0]","[0.0, 0.0, 0.0]",,,,,
174,3,10842.438080633068,"[3608.938249460167, 6043.430271593089, 1.895]",,"[1.264601717987712, -29.474726146806752, 0.0]","[0.0, 0.0, 0.0]",10842.43797254567,85.0,8580.0,"[0.0, 0.0, 0.0]",3.30796326847071e-07
175,2,10842.5,"[3595.677188630647, 5718.396102932711, 1.895]","[0.0, 0.0, 0.0]","[1.378842683769721, -32.10823213156172, 0.0]","[0.0, 0.0, 0.0]",,,,,
176,3,10842.569707877527,"[3592.057204480447, 5905.037725734308, 1.895]",,"[-1.177544479326355, -30.141235208458834, 0.0]","[0.0, 0.0, 0.0]",10842.569601418032,115.0,8664.0,"[0.0, 0.0, 0.0]",2.269671661642284e-09
177,2,10842.6,"[3595.8148348905193, 5715.190822072136, 1.895]","[0.0, 0.0, 0.0]","[1.376457407452339, -32.052687719930105, 0.0]","[0.0, 0.0, 0.0]",,,,,
178,2,10842.699999999999,"[3595.952427158415, 5711.986798488363, 1.895]","[0.0, 0.0, 0.0]","[1.375917489721457, -32.040114999320686, 0.0]","[0.0, 0.0, 0.0]",,,,,
179,3,10842.7972878398,"[3620.2597815390814, 5352.691361025729, 1.895]",,"[-4.064036980951048, 35.214448095594705, 0.0]","[0.0, 0.0, 0.0]",10842.797179610188,121.0,8732.0,"[0.0, 0.0, 0.0]",2.686844944870237e-09
180,2,10842.8,"[3596.0902811446044, 5708.776680437235, 1.895]","[0.0, 0.0, 0.0]","[1.37853466278749, -32.10105944303005, 0.0]","[0.0, 0.0, 0.0]",,,,,
181,2,10842.9,"[3596.2280857712326, 5705.5677117908035, 1.895]","[0.0, 0.0, 0.0]","[1.3780410690374452, -32.089565439409704, 0.0]","[0.0, 0.0, 0.0]",,,,,
182,2,10843.0,"[3596.3658599117275, 5702.3594530555465, 1.895]","[0.0, 0.0, 0.0]","[1.377736208855812, -32.08246635443574, 0.0]","[0.0, 0.0, 0.0]",,,,,
183,2,10843.1,"[3596.50369124668, 5699.149862469361, 1.895]","[0.0, 0.0, 0.0]","[1.378308151271244, -32.09578481349491, 0.0]","[0.0, 0.0, 0.0]",,,,,
184,3,10843.189205848212,"[3603.8299717453156, 5585.243087989743, 1.895]",,"[3.218399650838177, -38.23047428376151, 0.0]","[0.0, 0.0, 0.0]",10843.189088077565,91.0,8788.0,"[0.0, 0.0, 0.0]",1.30044921771433e-08
185,2,10843.199999999999,"[3596.6413198249265, 5695.944993349558, 1.895]","[0.0, 0.0, 0.0]","[1.3762805918625731, -32.04857032774217, 0.0]","[0.0, 0.0, 0.0]",,,,,
186,3,10843.231569154332,"[3636.2184375645734, 5241.233956815921, 1.895]",,"[-5.470657441008637, 35.07015950212646, 0.0]","[0.0, 0.0, 0.0]",10843.231450251304,127.0,8838.0,"[0.0, 0.0, 0.0]",4.962764888451452e-09
187,3,10843.275173860844,"[3591.1832061830733, 5951.7411421063525, 1.895]",,"[2.234316815751194, 30.006990603230243, 0.0]","[0.0, 0.0, 0.0]",10843.275061709852,73.0,8914.0,"[0.0, 0.0, 0.0]",2.239400746628455e-08
188,2,10843.3,"[3596.7792400835588, 5692.733332054222, 1.895]","[0.0, 0.0, 0.0]","[1.379197384717843, -32.11649182689572, 0.0]","[0.0, 0.0, 0.0]",,,,,
189,3,10843.328975133396,"[3594.214437768399, 5992.450739355911, 1.895]",,"[2.221181738686006, 29.83058583768883, 0.0]","[0.0, 0.0, 0.0]",10843.328857387787,67.0,8964.0,"[0.0, 0.0, 0.0]",2.61599246701017e-09
190,2,10843.4,"[3596.916964059329, 5689.5262414729905, 1.895]","[0.0, 0.0, 0.0]","[1.377234563502362, -32.07078485824504, 0.0]","[0.0, 0.0, 0.0]",,,,,
191,3,10843.438085332828,"[3608.938249460167, 6043.430271593089, 1.895]",,"[1.268654032378733, -29.56917553370113, 0.0]","[0.0, 0.0, 0.0]",10843.43797254567,85.0,9064.0,"[0.0, 0.0, 0.0]",2.406313918452954e-07
192,2,10843.5,"[3597.054550724197, 5686.322348363368, 1.895]","[0.0, 0.0, 0.0]","[1.375861459654462, -32.03881026273836, 0.0]","[0.0, 0.0, 0.0]",,,,,
193,3,10843.567084905491,"[3591.1922639901045, 5802.103567997946, 1.895]",,"[-0.017530175677704003, -30.119033087181958, 0.0]","[0.0, 0.0, 0.0]",10843.566975898064,103.0,9115.0,"[0.0, 0.0, 0.0]",1.49379264715027e-08
194,3,10843.569718390496,"[3591.2345947276553, 5874.8330664527275, 1.895]",,"[-0.017513013273672003, -30.089545926519015, 0.0]","[0.0, 0.0, 0.0]",10843.569601418032,115.0,9162.0,"[0.0, 0.0, 0.0]",8.60807450839568e-09
195,2,10843.6,"[3597.192445284702, 5683.111285483963, 1.895]","[0.0, 0.0, 0.0]","[1.378940404417073, -32.11050769016458, 0.0]","[0.0, 0.0, 0.0]",,,,,
196,2,10843.699999999999,"[3597.330439644949, 5679.897898631488, 1.895]","[0.0, 0.0, 0.0]","[1.37993839806754, -32.133747333216164, 0.0]","[0.0, 0.0, 0.0]",,,,,
197,3,10843.79729238798,"[3616.2073736761345, 5387.805044050942, 1.895]",,"[-4.059035975903059, 35.171114918844545, 0.0]","[0.0, 0.0, 0.0]",10843.797179610188,121.0,9228.0,"[0.0, 0.0, 0.0]",2.734244680587926e-09
198,2,10843.8,"[3597.4682332377593, 5676.689186922545, 1.895]","[0.0, 0.0, 0.0]","[1.377930731275105, -32.08699607422117, 0.0]","[0.0, 0.0, 0.0]",,,,,
199,2,10843.9,"[3597.6058800552937, 5673.483893076053, 1.895]","[0.0, 0.0, 0.0]","[1.376462984051978, -32.05281757859504, 0.0]","[0.0, 0.0, 0.0]",,,,,
200,2,10844.0,"[3597.743648347896, 5670.275770516957, 1.895]","[0.0, 0.0, 0.0]","[1.377677730150866, -32.08110459797359, 0.0]","[0.0, 0.0, 0.0]",,,,,
201,2,10844.1,"[3597.8812676824386, 5667.071116649402, 1.895]","[0.0, 0.0, 0.0]","[1.376188155173046, -32.0464178133765, 0.0]","[0.0, 0.0, 0.0]",,,,,
202,3,10844.189205663788,"[3607.052415656885, 5546.964573057617, 1.895]",,"[3.217444099523589, -38.219123555473416, 0.0]","[0.0, 0.0, 0.0]",10844.189088077565,91.0,9325.0,"[0.0, 0.0, 0.0]",1.1752236656488719e-08
203,2,10844.199999999999,"[3598.0192168006997, 5663.858783318253, 1.895]","[0.0, 0.0, 0.0]","[1.379485979919005, -32.12321215968803, 0.0]","[0.0, 0.0, 0.0]",,,,,
204,3,10844.257606686828,"[3591.2010336962076, 5817.171019296145, 1.895]",,"[-0.017593967390089, -30.228635223026934, 0.0]","[0.0, 0.0, 0.0]",10844.257493643789,109.0,9425.0,"[0.0, 0.0, 0.0]",3.035296975421106e-09
205,2,10844.3,"[3598.1568544112533, 5660.653703868862, 1.895]","[0.0, 0.0, 0.0]","[1.376370914589504, -32.050673615679806, 0.0]","[0.0, 0.0, 0.0]",,,,,
206,3,10844.328966055647,"[3596.8765755725626, 6022.2368759956435, 1.895]",,"[3.142701724290371, 29.760562037715907, 0.0]","[0.0, 0.0, 0.0]",10844.328857387787,67.0,9533.0,"[0.0, 0.0, 0.0]",3.5734383611074354e-09
207,2,10844.4,"[3598.294681285766, 5657.444217150102, 1.895]","[0.0, 0.0, 0.0]","[1.378263547040346, -32.094746143154495, 0.0]","[0.0, 0.0, 0.0]",,,,,
208,3,10844.43808923837,"[3608.938249460167, 6043.430271593089, 1.895]",,"[2.4817733938505, -29.478273509502685, 0.0]","[0.0, 0.0, 0.0]",10844.43797254567,85.0,9629.0,"[0.0, 0.0, 0.0]",2.400927994314911e-07
209,2,10844.5,"[3598.4322709623766, 5654.240253907936, 1.895]","[0.0, 0.0, 0.0]","[1.375891576971922, -32.03951158553852, 0.0]","[0.0, 0.0, 0.0]",,,,,
210,3,10844.567088840691,"[3591.1746758796394, 5771.884995705506, 1.895]",,"[-0.017572765427629002, -30.19220760127425, 0.0]","[0.0, 0.0, 0.0]",10844.566975898064,103.0,9685.0,"[0.0, 0.0, 0.0]",2.1529119069356182e-09
211,3,10844.56970932534,"[3591.216984045693, 5844.57571350658, 1.895]",,"[-0.017596245055244, -30.232548531211105, 0.0]","[0.0, 0.0, 0.0]",10844.569601418032,115.0,9733.0,"[0.0, 0.0, 0.0]",2.2507064875547972e-08
212,2,10844.6,"[3598.570217596547, 5651.027978422225, 1.895]","[0.0, 0.0, 0.0]","[1.379461139105878, -32.122633707486195, 0.0]","[0.0, 0.0, 0.0]",,,,,
213,2,10844.699999999999,"[3598.7079642164194, 5647.820360542196, 1.895]","[0.0, 0.0, 0.0]","[1.377461003666725, -32.07605782632804, 0.0]","[0.0, 0.0, 0.0]",,,,,
214,3,10844.797295873355,"[3612.1557305416904, 5422.912100785036, 1.895]",,"[-4.062573456076817, 35.20176680825362, 0.0]","[0.0, 0.0, 0.0]",10844.797179610188,121.0,9809.0,"[0.0, 0.0, 0.0]",3.251390104047157e-08
215,2,10844.8,"[3598.845689879315, 5644.613230673947, 1.895]","[0.0, 0.0, 0.0]","[1.377251434690495, -32.071177726934984, 0.0]","[0.0, 0.0, 0.0]",,,,,
216,2,10844.9,"[3599.1017115186864, 5641.408776099383, 1.895]","[0.0, 0.0, 0.0]","[2.139050028289952, -32.07781728627313, 0.0]","[0.0, 0.0, 0.0]",,,,,
217,2,10845.0,"[3599.370669580328, 5638.213898093373, 1.895]","[0.0, 0.0, 0.0]","[2.689570472776591, -31.948659566619163, 0.0]","[0.0, 0.0, 0.0]",,,,,
218,3,10845.079183150789,"[3637.4438299727854, 5233.378464551582, 1.895]",,"[-5.375520915736581, 34.460277938210815, 0.0]","[0.0, 0.0, 0.0]",10845.079067537328,133.0,9904.0,"[0.0, 0.0, 0.0]",4.1132933678578875e-09
219,2,10845.1,"[3599.64001586271, 5635.014408521175, 1.895]","[0.0, 0.0, 0.0]","[2.6934526655332203, -31.99477505457866, 0.0]","[0.0, 0.0, 0.0]",,,,,
220,3,10845.189196152936,"[3610.2721514314494, 5508.718227331722, 1.895]",,"[3.226530941996178, -38.32706362982916, 0.0]","[0.0, 0.0, 0.0]",10845.189088077565,91.0,9960.0,"[0.0, 0.0, 0.0]",1.227228370175971e-08
221,2,10845.199999999999,"[3599.9087993670423, 5631.821604032893, 1.895]","[0.0, 0.0, 0.0]","[2.687824906266501, -31.927924467530538, 0.0]","[0.0, 0.0, 0.0]",,,,,
222,3,10845.231558474663,"[3625.283734603019, 5311.331889487681, 1.895]",,"[-5.475599114071253, 35.10183855795879, 0.0]","[0.0, 0.0, 0.0]",10845.231450251304,127.0,10020.0,"[0.0, 0.0, 0.0]",4.0174205082847405e-09
223,3,10845.257610188795,"[3591.1834467322165, 5786.954416789202, 1.895]",,"[-0.017584228051289, -30.21190182155025, 0.0]","[0.0, 0.0, 0.0]",10845.257493643789,109.0,10060.0,"[0.0, 0.0, 0.0]",2.7524962680355253e-09
224,3,10845.275168686094,"[3595.740839146186, 6011.481749565916, 1.895]",,"[2.770154859086777, 29.854648021731965, 0.0]","[0.0, 0.0, 0.0]",10845.275061709852,73.0,10112.0,"[0.0, 0.0, 0.0]",5.607953787868831e-09
225,2,10845.3,"[3600.178515991325, 5628.617715272254, 1.895]","[0.0, 0.0, 0.0]","[2.697156070580745, -32.038766773075835, 0.0]","[0.0, 0.0, 0.0]",,,,,
226,2,10845.4,"[3600.44774066501, 5625.419670255945, 1.895]","[0.0, 0.0, 0.0]","[2.6922365831511152, -31.980329550169362, 0.0]","[0.0, 0.0, 0.0]",,,,,
227,3,10845.4380858523,"[3608.938249460167, 6043.430271593089, 1.895]",,"[2.4807591397223963, -29.466226293350225, 0.0]","[0.0, 0.0, 0.0]",10845.43797254567,85.0,10244.0,"[0.0, 0.0, 0.0]",2.178677828408854e-08
228,2,10845.5,"[3600.716872860277, 5622.222723765035, 1.895]","[0.0, 0.0, 0.0]","[2.691311802463729, -31.96934433760323, 0.0]","[0.0, 0.0, 0.0]",,,,,
229,3,10845.567092650332,"[3591.374608693743, 5741.677063043524, 1.895]",,"[1.294387640737424, -30.114324702910825, 0.0]","[0.0, 0.0, 0.0]",10845.566975898064,103.0,10304.0,"[0.0, 0.0, 0.0]",1.0853144988881891e-08
230,3,10845.569713134551,"[3591.1993769019673, 5814.324439692709, 1.895]",,"[-0.017529915347835, -30.11858580792574, 0.0]","[0.0, 0.0, 0.0]",10845.569601418032,115.0,10356.0,"[0.0, 0.0, 0.0]",1.2811928338070372e-08
231,2,10845.6,"[3600.9863941016492, 5619.021155903651, 1.895]","[0.0, 0.0, 0.0]","[2.695202248842767, -32.01555786805338, 0.0]","[0.0, 0.0, 0.0]",,,,,
232,2,10845.699999999999,"[3601.2558553364534, 5615.820300843598, 1.895]","[0.0, 0.0, 0.0]","[2.694602185423896, -32.00842988163153, 0.0]","[0.0, 0.0, 0.0]",,,,,
233,3,10845.797286233264,"[3608.1049188643797, 5458.01195303152, 1.895]",,"[-4.056224529046409, 35.14675403092917, 0.0]","[0.0, 0.0, 0.0]",10845.797179610188,121.0,10442.0,"[0.0, 0.0, 0.0]",5.046165493220076e-09
234,2,10845.8,"[3601.5251031625658, 5612.621980806039, 1.895]","[0.0, 0.0, 0.0]","[2.692468106555322, -31.98307975229182, 0.0]","[0.0, 0.0, 0.0]",,,,,
235,2,10845.9,"[3601.794241190605, 5609.424965029249, 1.895]","[0.0, 0.0, 0.0]","[2.69137012996709, -31.97003719379239, 0.0]","[0.0, 0.0, 0.0]",,,,,
236,2,10846.0,"[3602.063002476377, 5606.232424469071, 1.895]","[0.0, 0.0, 0.0]","[2.687602721497622, -31.925285196453935, 0.0]","[0.0, 0.0, 0.0]",,,,,
237,3,10846.017919030275,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-3.424087272235977, -29.71215003474327, 0.0]","[0.0, 0.0, 0.0]",10846.017807132144,139.0,10499.0,"[0.0, 0.0, 0.0]",3.255225547590275e-09
238,3,10846.07918651436,"[3632.0828724851463, 5267.745382276368, 1.895]",,"[-5.368586328743289, 34.41582312184577, 0.0]","[0.0, 0.0, 0.0]",10846.079067537328,133.0,10548.0,"[0.0, 0.0, 0.0]",2.3319741265321794e-09
239,2,10846.1,"[3602.332039931567, 5603.036603369179, 1.895]","[0.0, 0.0, 0.0]","[2.690364405271425, -31.958090469865752, 0.0]","[0.0, 0.0, 0.0]",,,,,
240,3,10846.189204243723,"[3613.895615803799, 5470.491698126457, 1.895]",,"[4.711986631293664, -38.043537128845216, 0.0]","[0.0, 0.0, 0.0]",10846.189088077565,91.0,10610.0,"[0.0, 0.0, 0.0]",2.287851302382157e-09
241,3,10846.196507297094,"[3604.508770311119, 6062.647225546236, 1.895]",,"[-3.4355843081894513, -29.81191433102445, 0.0]","[0.0, 0.0, 0.0]",10846.196392976351,145.0,10671.0,"[0.0, 0.0, 0.0]",2.092853350051856e-09
242,2,10846.199999999999,"[3602.6014334516776, 5599.83655267314, 1.895]","[0.0, 0.0, 0.0]","[2.69392504104132, -32.00038627181792, 0.0]","[0.0, 0.0, 0.0]",,,,,
243,3,10846.231566072858,"[3620.967067017273, 5346.562807600332, 1.895]",,"[-4.078174143022627, 35.336945100979996, 0.0]","[0.0, 0.0, 0.0]",10846.231450251304,127.0,10720.0,"[0.0, 0.0, 0.0]",4.1107215821732744e-09
244,3,10846.257600122572,"[3591.1658776202275, 5756.768486253803, 1.895]",,"[-0.017532733762252003, -30.123428196195544, 0.0]","[0.0, 0.0, 0.0]",10846.257493643789,109.0,10773.0,"[0.0, 0.0, 0.0]",6.62327942358463e-09
245,3,10846.275172019477,"[3598.8849262528593, 6041.255430811859, 1.895]",,"[3.153315703702757, 29.861073642207597, 0.0]","[0.0, 0.0, 0.0]",10846.275061709852,73.0,10834.0,"[0.0, 0.0, 0.0]",2.6987231008272386e-09
246,2,10846.3,"[3602.870225798269, 5596.643643150122, 1.895]","[0.0, 0.0, 0.0]","[2.687913328524702, -31.9289748109361, 0.0]","[0.0, 0.0, 0.0]",,,,,
247,2,10846.4,"[3603.1395986151997, 5593.443838381393, 1.895]","[0.0, 0.0, 0.0]","[2.6937180100257763, -31.997927008002574, 0.0]","[0.0, 0.0, 0.0]",,,,,
248,3,10846.438089168836,"[3608.938249460167, 6043.430271593089, 1.895]",,"[2.477753596047241, -29.430526725162167, 0.0]","[0.0, 0.0, 0.0]",10846.43797254567,85.0,10935.0,"[0.0, 0.0, 0.0]",2.694353022747404e-07
249,2,10846.5,"[3603.4089180848514, 5590.244667310159, 1.895]","[0.0, 0.0, 0.0]","[2.693184539245655, -31.99159005695105, 0.0]","[0.0, 0.0, 0.0]",,,,,
250,3,10846.567088830268,"[3592.6717396007107, 5711.498915412042, 1.895]",,"[1.29327165307797, -30.08836090831403, 0.0]","[0.0, 0.0, 0.0]",10846.566975898064,103.0,10987.0,"[0.0, 0.0, 0.0]",1.7853483671439553e-09
251,3,10846.569709314419,"[3591.1817903421684, 5784.108531637921, 1.895]",,"[-0.017586294569409, -30.21545235799532, 0.0]","[0.0, 0.0, 0.0]",10846.569601418032,115.0,11047.0,"[0.0, 0.0, 0.0]",8.595395502191265e-09
252,2,10846.6,"[3603.6780489763464, 5587.047736306394, 1.895]","[0.0, 0.0, 0.0]","[2.691298764792786, -31.969189466736413, 0.0]","[0.0, 0.0, 0.0]",,,,,
253,2,10846.699999999999,"[3603.9471653822293, 5583.850977373189, 1.895]","[0.0, 0.0, 0.0]","[2.691153909214629, -31.96746876761951, 0.0]","[0.0, 0.0, 0.0]",,,,,
254,3,10846.797294964012,"[3604.475118040809, 5493.165253247888, 1.895]",,"[-2.885284017735213, 35.2217090309465, 0.0]","[0.0, 0.0, 0.0]",10846.797179610188,121.0,11131.0,"[0.0, 0.0, 0.0]",6.766499197212125e-08
255,2,10846.8,"[3604.2166267609564, 5580.650120603512, 1.895]","[0.0, 0.0, 0.0]","[2.6946036246508562, -32.00844697780828, 0.0]","[0.0, 0.0, 0.0]",,,,,
256,2,10846.9,"[3604.4859943352276, 5577.450378110882, 1.895]","[0.0, 0.0, 0.0]","[2.6936655836262533, -31.99730424935006, 0.0]","[0.0, 0.0, 0.0]",,,,,
257,2,10847.0,"[3604.7554650054403, 5574.249410970239, 1.895]","[0.0, 0.0, 0.0]","[2.694696539153123, -32.00955068330287, 0.0]","[0.0, 0.0, 0.0]",,,,,
258,3,10847.079182248579,"[3626.7221343674287, 5302.11089370982, 1.895]",,"[-5.359067990181841, 34.354804925188546, 0.0]","[0.0, 0.0, 0.0]",10847.079067537328,133.0,11233.0,"[0.0, 0.0, 0.0]",7.318037508322221e-09
259,2,10847.1,"[3605.0251346483424, 5571.046080288359, 1.895]","[0.0, 0.0, 0.0]","[2.696686258544435, -32.03318600652994, 0.0]","[0.0, 0.0, 0.0]",,,,,
260,3,10847.189201757155,"[3618.615890690324, 5432.381243459381, 1.895]",,"[4.7186490952255795, -38.09732838798845, 0.0]","[0.0, 0.0, 0.0]",10847.189088077565,91.0,11303.0,"[0.0, 0.0, 0.0]",2.3117087666622453e-09
261,3,10847.196504836038,"[3601.063861964219, 6032.754402869382, 1.895]",,"[-3.432409014750201, -29.78436106281873, 0.0]","[0.0, 0.0, 0.0]",10847.196392976351,145.0,11356.0,"[0.0, 0.0, 0.0]",4.092982454818561e-09
262,2,10847.199999999999,"[3605.2940095415515, 5567.852190217027, 1.895]","[0.0, 0.0, 0.0]","[2.6887387915904988, -31.93878025709967, 0.0]","[0.0, 0.0, 0.0]",,,,,
263,3,10847.231563094585,"[3616.8975166667656, 5381.825028456591, 1.895]",,"[-4.076030309865424, 35.318369014740185, 0.0]","[0.0, 0.0, 0.0]",10847.231450251304,127.0,11405.0,"[0.0, 0.0, 0.0]",7.79148837415131e-09
264,3,10847.257610157087,"[3592.0238236512996, 5726.5728783167015, 1.895]",,"[1.29283091738603, -30.07810705752197, 0.0]","[0.0, 0.0, 0.0]",10847.257493643789,109.0,11462.0,"[0.0, 0.0, 0.0]",3.380301197011619e-09
265,2,10847.3,"[3605.5628885334854, 5564.658251458085, 1.895]","[0.0, 0.0, 0.0]","[2.688779778682116, -31.9392671313608, 0.0]","[0.0, 0.0, 0.0]",,,,,
266,2,10847.4,"[3605.832214445824, 5561.459003855964, 1.895]","[0.0, 0.0, 0.0]","[2.693248965871576, -31.99235536292647, 0.0]","[0.0, 0.0, 0.0]",,,,,
267,3,10847.438090289472,"[3608.938249460167, 6043.430271593089, 1.895]",,"[2.483208856085006, -29.495323796392768, 0.0]","[0.0, 0.0, 0.0]",10847.43797254567,85.0,11637.0,"[0.0, 0.0, 0.0]",5.359626369687274e-07
268,2,10847.5,"[3606.101257065768, 5558.263121405396, 1.895]","[0.0, 0.0, 0.0]","[2.690416052612769, -31.95870397430875, 0.0]","[0.0, 0.0, 0.0]",,,,,
269,3,10847.567084113029,"[3593.969271330347, 5681.311442518463, 1.895]",,"[1.295785361219588, -30.1468430977312, 0.0]","[0.0, 0.0, 0.0]",10847.566975898064,103.0,11694.0,"[0.0, 0.0, 0.0]",8.85398224500677e-09
270,2,10847.6,"[3606.3704870168153, 5555.065013700765, 1.895]","[0.0, 0.0, 0.0]","[2.692289356574901, -31.980956431026566, 0.0]","[0.0, 0.0, 0.0]",,,,,
271,2,10847.699999999999,"[3606.639864499785, 5551.865153505465, 1.895]","[0.0, 0.0, 0.0]","[2.693764670235188, -31.99848127161756, 0.0]","[0.0, 0.0, 0.0]",,,,,
272,3,10847.79728979941,"[3601.589185547078, 5528.39487846061, 1.895]",,"[-2.894001582760035, 35.32812751063451, 0.0]","[0.0, 0.0, 0.0]",10847.797179610188,121.0,11873.0,"[0.0, 0.0, 0.0]",1.531559444586053e-07
273,2,10847.8,"[3606.909648768583, 5548.660461214445, 1.895]","[0.0, 0.0, 0.0]","[2.697832513181534, -32.04680204657831, 0.0]","[0.0, 0.0, 0.0]",,,,,
274,2,10847.9,"[3607.178752879903, 5545.463848324929, 1.895]","[0.0, 0.0, 0.0]","[2.6910309640529233, -31.966008336239682, 0.0]","[0.0, 0.0, 0.0]",,,,,
275,2,10848.0,"[3607.448571808808, 5542.258744316143, 1.895]","[0.0, 0.0, 0.0]","[2.698179112943717, -32.05091920871516, 0.0]","[0.0, 0.0, 0.0]",,,,,
276,3,10848.017922623992,"[3603.7023552118367, 6055.6496450188815, 1.895]",,"[-1.980280424525447, -29.831592827929157, 0.0]","[0.0, 0.0, 0.0]",10848.017807132144,139.0,11933.0,"[0.0, 0.0, 0.0]",5.155979650484794e-09
277,3,10848.079177085338,"[3622.117477844828, 5336.594620163701, 1.895]",,"[-3.9880414655718512, 34.55595503945775, 0.0]","[0.0, 0.0, 0.0]",10848.079067537328,133.0,11977.0,"[0.0, 0.0, 0.0]",1.132582580104651e-08
278,2,10848.1,"[3607.7178489594344, 5539.06007594084, 1.895]","[0.0, 0.0, 0.0]","[2.692761350587395, -31.98656311659143, 0.0]","[0.0, 0.0, 0.0]",,,,,
279,3,10848.189203088445,"[3623.331709062785, 5394.306769700464, 1.895]",,"[4.7161199612865765, -38.07690872035331, 0.0]","[0.0, 0.0, 0.0]",10848.189088077565,91.0,12049.0,"[0.0, 0.0, 0.0]",2.6327199153626564e-09
280,3,10848.19651088964,"[3597.855889130084, 6002.847487714008, 1.895]",,"[-2.019609242320564, -29.932164133206726, 0.0]","[0.0, 0.0, 0.0]",10848.196392976351,145.0,12089.0,"[0.0, 0.0, 0.0]",4.8054714825107255e-09
281,2,10848.199999999999,"[3607.986749753959, 5535.865878194985, 1.895]","[0.0, 0.0, 0.0]","[2.688997803765928, -31.94185699072416, 0.0]","[0.0, 0.0, 0.0]",,,,,
282,3,10848.231564071844,"[3612.8287627368054, 5417.080348413532, 1.895]",,"[-4.077110421579874, 35.3277280678404, 0.0]","[0.0, 0.0, 0.0]",10848.231450251304,127.0,12133.0,"[0.0, 0.0, 0.0]",3.8381986511043506e-08
283,3,10848.257604892216,"[3593.3229092352803, 5696.34925452613, 1.895]",,"[1.297253232705203, -30.18099357726334, 0.0]","[0.0, 0.0, 0.0]",10848.257493643789,109.0,12185.0,"[0.0, 0.0, 0.0]",7.242851757655651e-09
284,2,10848.3,"[3608.2557687363797, 5532.670276527987, 1.895]","[0.0, 0.0, 0.0]","[2.690179678268339, -31.95589614921069, 0.0]","[0.0, 0.0, 0.0]",,,,,
285,2,10848.4,"[3608.525283854979, 5529.46878139732, 1.895]","[0.0, 0.0, 0.0]","[2.695141021343736, -32.01483056362227, 0.0]","[0.0, 0.0, 0.0]",,,,,
286,3,10848.438085007783,"[3608.938249460167, 6043.430271593089, 1.895]",,"[2.474772699959261, -29.395119918721768, 0.0]","[0.0, 0.0, 0.0]",10848.43797254567,85.0,12301.0,"[0.0, 0.0, 0.0]",9.425025538351149e-08
287,2,10848.5,"[3608.794619895471, 5526.269413485681, 1.895]","[0.0, 0.0, 0.0]","[2.693350247022146, -31.99355845357238, 0.0]","[0.0, 0.0, 0.0]",,,,,
288,3,10848.567091844152,"[3595.2671405356123, 5651.116118151067, 1.895]",,"[1.293532651843079, -30.094433124481856, 0.0]","[0.0, 0.0, 0.0]",10848.566975898064,103.0,12361.0,"[0.0, 0.0, 0.0]",3.0041007319419605e-09
289,3,10848.569712328072,"[3592.150078216557, 5723.635527206632, 1.895]",,"[1.297360915502606, -30.183498850438106, 0.0]","[0.0, 0.0, 0.0]",10848.569601418032,115.0,12413.0,"[0.0, 0.0, 0.0]",1.6926621102269371e-09
290,2,10848.6,"[3609.0644184006587, 5523.064552084554, 1.895]","[0.0, 0.0, 0.0]","[2.697974876538241, -32.04849314126679, 0.0]","[0.0, 0.0, 0.0]",,,,,
291,2,10848.699999999999,"[3609.3332934080554, 5519.8706606568185, 1.895]","[0.0, 0.0, 0.0]","[2.688739933460247, -31.93879382108726, 0.0]","[0.0, 0.0, 0.0]",,,,,
292,3,10848.797293405849,"[3598.7018451166023, 5563.641690868107, 1.895]",,"[-2.890278658896981, 35.28268042808883, 0.0]","[0.0, 0.0, 0.0]",10848.797179610188,121.0,12545.0,"[0.0, 0.0, 0.0]",8.177290234568597e-08
293,2,10848.8,"[3609.603040997993, 5516.6664040637825, 1.895]","[0.0, 0.0, 0.0]","[2.69746572595766, -32.04244508316443, 0.0]","[0.0, 0.0, 0.0]",,,,,
